X1;Y
-7.99;-7.25
-10.68;-7.76
-9.1;-6.41
-9.81;-6.36
-9.79;-4.78
-8.85;-4.67
-10.54;-6.61
-9.07;-7.69
-9.4;-5.72
-8.87;-7.64
-9.34;-7.99
-10.23;-6.83
-9.7;-7.76
-8.8;-8.34
-9.86;-7.17
-11.09;-6.48
-8.51;-7.21
-8.8;-7.11
-9.69;-7
-9.62;-6.16
-12.02;-7.77
-10.64;-7.67
-9.68;-7.45
-10.55;-5.12
-8.6;-5.65
-11.32;-7.07
-10.28;-5.97
-10.32;-6.85
-8.18;-7.29
-8.95;-6.96
-8.99;-5.89
-8.35;-5.43
-10.38;-7.21
-10.75;-6.64
-9.43;-7.1
-10.25;-7.66
-8.9;-6.36
-8.88;-6.12
-9.3;-7.83
-10.33;-7.18
-9.36;-8.12
-9.42;-6.4
-8.7;-7.17
-8.89;-7.17
-9.8;-6.24
-11.52;-7.22
-9.14;-6.76
-9.69;-7.33
-9.05;-7.11
-10.61;-5.85
-9.43;-7.4
-6.89;-6.99
-7.83;-5.15
-8.37;-6.57
-6.73;-5.99
-7.25;-6.74
-10.39;-5.93
-9.01;-7.58
-7.1;-7.44
-8.01;-5.43
-6.89;-6.63
-9.08;-7.66
-8.52;-6.43
-8.83;-6.86
-8.45;-5.34
-8.47;-6.45
-7.62;-5.35
-8.25;-6.82
-8.71;-6.37
-8.17;-6.61
-8.34;-4.46
-9.48;-6.04
-10.42;-8.02
-9.58;-6.69
-8.97;-6.74
-6.76;-4.15
-8.22;-6.07
-8.64;-5.12
-9.3;-5.73
-9.04;-6.03
-8.76;-6.06
-8.5;-7.62
-9.59;-7.09
-5.16;-7.41
-6.93;-7.81
-8.03;-7.77
-9.87;-6.74
-7.42;-6.69
-8.36;-7.38
-9.5;-6.95
-9.2;-6
-7.75;-6.06
-6.85;-5.74
-8.51;-5.58
-10.94;-6.34
-9.04;-7.39
-10.08;-6.67
-8.42;-8.21
-9.67;-7.02
-9.31;-7.99
-8.72;-4.47
-7.76;-7.38
-7.79;-6.06
-7.45;-6.23
-6.72;-7.51
-8.79;-7.68
-6.93;-6.28
-8;-6.99
-6.67;-6.49
-8.5;-7.14
-7.42;-7.85
-6.31;-7.25
-7.51;-6.69
-7.36;-5.09
-8.71;-6.56
-6.63;-6.86
-8.1;-6.23
-8.18;-5.9
-7.58;-6.55
-8.94;-6.05
-8.36;-6.12
-7.87;-6.33
-7.17;-8.23
-6.92;-7.24
-8.06;-7.47
-7.68;-6.44
-8.14;-7.23
-9.04;-5.94
-8.42;-6.61
-8.62;-8.57
-9.19;-6.69
-8.08;-5.55
-7.91;-6.85
-7.62;-8.24
-6.98;-6.83
-7.13;-6.03
-7.31;-7.59
-8.66;-6.4
-7.66;-6.99
-7.23;-6.78
-8.11;-4.26
-9.56;-7.83
-7.91;-7.75
-8.76;-6.33
-8.93;-6.53
-8.13;-6.8
-8.08;-5.22
-8.29;-5.4
-8.89;-8.22
-7.17;-7.3
-8.38;-6.33
-8.16;-6.79
-7.41;-6.99
-8.01;-7.65
-7.69;-5.44
-6.81;-5.34
-6.45;-4.6
-7.15;-5.8
-7.82;-7.23
-9.24;-8.41
-5.93;-5.62
-8.62;-4.87
-6.96;-5.37
-8.16;-7.42
-9.07;-4.59
-6.8;-5.94
-8.54;-7.12
-8.35;-6.41
-6.9;-6.46
-6.71;-8.17
-6.98;-5.45
-7.07;-6.62
-6.38;-6.45
-6.1;-6.63
-7.56;-5.22
-7.99;-6.56
-8.16;-5.75
-9.19;-7.33
-7.44;-5.38
-5.63;-7.09
-6.98;-6.42
-6.15;-6.81
-8.85;-6.44
-8.43;-7.71
-8.93;-5.58
-7.38;-4.51
-7.1;-6.08
-6.03;-4.65
-8.94;-6.29
-6.5;-7.09
-8.51;-5.36
-6.29;-7.48
-7.59;-7.38
-5.38;-5.2
-6.75;-5.18
-6.83;-6.66
-6.58;-7.42
-6.94;-6.8
-5.6;-7.46
-7.55;-6.74
-5.19;-5.57
-7.88;-8.13
-6.73;-7.75
-6.55;-7.12
-6.25;-6.14
-7.59;-6.34
-6.96;-7.16
-8.53;-5.19
-5.99;-5.49
-7.82;-6.81
-5.92;-3.23
-6.61;-5.13
-7.11;-5.06
-7.83;-7.74
-8.22;-5.83
-8.15;-7.26
-8.97;-7.09
-4.9;-6.66
-7.87;-5.38
-9.36;-6.49
-7.44;-6.62
-6.61;-5.37
-7.11;-5.7
-7.4;-6.53
-8.63;-7.92
-6.98;-6.06
-7.18;-5.28
-6.99;-7.21
-5.94;-3.98
-6.99;-5.39
-8.03;-5.28
-8.01;-6.78
-8.54;-6.55
-8.11;-5.5
-7.63;-4.86
-6.47;-6.76
-7.11;-6.64
-8.34;-5.58
-7.08;-7.11
-6.98;-7.08
-7.96;-1.99
-7.19;-4.87
-5.42;-7.21
-7.27;-6.5
-9.55;-5.12
-6.92;-5.85
-6.29;-6.66
-6.51;-5.66
-6.88;-6.87
-6.18;-6.23
-5.96;-6.62
-2.6;-5.31
-4.56;-6.62
-2.41;-5.97
-3.91;-4.93
-3.57;-5.59
-5.57;-5.67
-5.38;-5.63
-5.3;-5.18
-4.15;-6.15
-5.09;-5.5
-5.26;-6.69
-2.63;-6.12
-5.06;-7.13
-5.18;-5.15
-4.43;-5.08
-3.52;-5.63
-3.5;-4.2
-5.43;-5.68
-3.66;-4.59
-3.95;-4.66
-3.38;-5.12
-5.38;-5.54
-4.48;-4.66
-5.03;-4.56
-6.09;-6.49
-5.01;-5.02
-3.28;-6.41
-4.87;-4.22
-3.34;-6.95
-2.12;-5.02
-5.27;-4.94
-2.67;-6.72
-3.86;-4.06
-4.43;-7.41
-4.13;-3.44
-4.14;-6.63
-5.54;-6.8
-3.34;-4.74
-4.89;-4.5
-4.72;-6.25
-4;-6.59
-4.15;-5.29
-2.79;-5.3
-3.57;-6.33
-4.07;-5.79
-4.09;-4.57
-5.29;-6.79
-5.06;-5.71
-3.91;-6.01
-6.19;-6.18
-4.58;-5.78
-2.35;-6.01
-4.14;-6.45
-2.51;-5.46
-3.97;-6.04
-4.53;-3.99
-3.99;-6.6
-1.6;-6.22
-4.72;-4.75
-3.84;-6.18
-3.28;-5.93
-5.19;-5.08
-3.41;-5.98
-4.64;-5.89
-1.94;-3.44
-3.37;-5.13
-4.07;-6.71
-4.72;-6.51
-3.44;-5
-6.71;-5.51
-4.97;-8.2
-4.95;-5.38
-3.65;-4.85
-3.67;-5.7
-4.98;-5.83
-3.72;-6.01
-4.79;-6.31
-3.58;-5.66
-6.22;-6.25
-3.03;-4.6
-4.72;-6.69
-1.07;-6.66
-4.46;-4.44
-5.05;-6.64
-4.66;-7.11
-2.99;-6.64
-3.63;-5.29
-4.53;-4.68
-3.69;-6.98
-4.99;-4.7
-4.19;-6.3
-3.64;-4.65
-5.25;-7.29
-5.19;-5.36
-2.63;-6.28
-3.96;-6.8
-4.13;-6.57
-4.69;-4.26
-4.52;-6.24
-4.78;-6.56
-3.84;-5.35
-4.97;-6.81
-4.87;-6.76
-4.6;-3.83
-3.76;-3.95
-4.17;-5.64
-4.62;-4.98
-3.98;-4.36
-4.91;-4.41
-4.24;-6.3
-3.27;-6.41
-2.71;-5.07
-4.63;-4.23
-3.17;-3.35
-5.78;-5.23
-3.2;-5.21
-5.13;-4.67
-5.73;-5.24
-2.4;-4.84
-2.95;-6.46
-5.1;-5.87
-5.96;-6.95
-4.6;-5.25
-2.95;-4.63
-5.37;-4.35
-5.15;-5.81
-3.45;-4.56
-4.4;-6.04
-4.57;-6.06
-4.58;-5.54
-2.91;-5.97
-3.74;-6.7
-3.22;-6.64
-5.55;-6.34
-5.27;-6.88
-3.64;-5.47
-5.13;-6.89
-3.95;-4.17
-4.88;-6.03
-4.35;-4.21
-4.75;-5.22
-4.51;-8.87
-5.02;-5.48
-4.17;-4.16
-2.77;-5.65
-5.26;-4.43
-4.09;-6.21
-2.74;-5.24
-3.94;-4.39
-5.15;-7.43
-3.79;-5.83
-5.61;-5.64
-5.28;-5.96
-2.5;-4.93
-4.96;-7.43
-4.51;-6.06
-4.48;-3.2
-6.12;-4.68
-2.18;-4.33
-2.41;-5.36
-6.03;-6.4
-5.78;-3.87
-1.59;-5.34
-5.06;-6.16
-3.16;-4.26
-3.46;-5.28
-4.02;-2.66
-3.6;-4.41
-6.9;-6.68
-4.3;-5.22
-3.68;-4.56
-7.74;-6.2
-3.08;-3.94
-5.09;-4.58
-4.71;-6.53
-3.22;-6.58
-3.52;-5.56
-3.4;-6.28
-1.77;-7.37
-4.26;-5.49
-3.37;-7.01
-4.19;-5.86
-3.21;-5.27
-4.5;-4.28
-5.4;-6.79
-6.51;-5.93
-5.09;-4.23
-3.34;-5.36
-3.84;-6.06
-3.19;-6.37
-2.98;-4.3
-3.46;-4.75
-4.86;-4.94
-3.74;-5.98
-2.72;-6.41
-2.72;-6.4
-6.48;-5.77
-3.27;-5.84
-5.25;-7.37
-5.48;-4.1
-4.29;-5.59
-4.65;-5.52
-4.68;-5.36
-2.36;-6.43
-2.99;-5.68
-2.96;-4.69
-3.26;-4.2
-4.61;-5.64
-3.15;-3.72
-3.98;-6.51
-5.56;-5.04
-3.95;-5.95
-2.81;-5.1
-4.47;-5.26
-4.91;-5.44
-2.69;-3.38
-3.43;-3.52
-4.54;-3.77
-3.9;-3.42
-3.8;-5.88
-5.31;-7.07
-1.6;-4.8
-4.48;-4.98
-5.41;-6.04
-0.23;-5.33
-3.5;-3.69
-1.59;-4.71
-3.67;-5.95
-4.21;-4.76
-3.29;-5.79
-4.44;-5.77
-2.35;-5.62
-3.43;-4.75
-3.14;-5.05
-3.06;-5.11
-2.68;-4.26
-4.36;-4.32
-3.04;-4.74
-4.58;-5.65
-3.72;-7.22
-2;-5.67
-3.82;-4
-3.4;-4.79
-3.09;-5.19
-5.2;-5.03
-5.9;-6.56
-2.94;-4.88
-3.12;-5.3
-5.37;-5.38
-2.73;-4.19
-3.05;-5.09
-2.51;-5.9
-3.2;-4.73
-2.47;-3.96
-2.21;-6.83
-4.8;-3.86
-2.87;-5.5
-3.32;-4.4
-3.6;-5.71
-3.98;-6.51
-4.2;-4.54
-2.79;-4.63
-3.25;-6.46
-4.32;-5.88
-4.86;-4.68
-2.2;-6.05
-4.52;-5.01
-2.81;-4.59
-3.96;-1.89
-2.72;-3.6
-3.72;-5.17
-4.59;-6.71
-3.24;-5.38
-4.56;-4.34
-4.2;-4.66
-3.95;-4.12
-3.98;-5.53
-4.1;-6.71
-2.71;-4.47
-3.8;-4.26
-2.86;-4.44
-2.94;-4.07
-4.64;-6.88
-3.16;-4.54
-1.2;-5.98
-3.6;-5.94
-3.41;-4.95
-3.18;-4.18
-4.73;-3.37
-3.56;-6.33
-4.59;-5.51
-6.12;-3.2
-4.5;-4.54
-3.48;-3.2
-2.2;-4.96
-2.47;-5.53
-0.97;-5.83
-3.43;-3.86
-4.04;-5.95
-3.51;-6.11
-1.69;-3.84
-2.41;-5.51
-2.71;-3.35
-3.62;-6.15
-2.26;-4.68
-3.8;-4.73
-2.74;-3
-1.87;-3.43
-2.95;-4.04
-2.85;-3.97
-2.41;-5.54
-1.49;-6.3
-2.64;-4.89
-0.32;-2.84
-2.58;-4.79
-3.54;-6.42
-4.39;-4.31
-1.87;-4.69
-2.91;-4.56
-1.58;-4.71
-1.99;-3.12
-2.98;-4.21
-2.99;-4.21
-2.25;-6.32
-3.29;-5.43
-3.22;-5.69
-3.51;-6.24
-3.06;-4.86
-3.74;-3.88
-2.67;-5.61
-4.61;-5.05
-4.1;-3.77
-2.3;-4.77
-2.22;-5.56
-5.22;-3.76
-1.54;-5.26
-1.58;-4.57
-1.1;-3.24
-2.25;-5.21
-2.36;-3.77
-1.94;-4.81
-2.85;-4.04
-2.84;-7.11
-4.03;-5.16
-3.48;-6.16
-1.28;-4.13
-2.98;-3.74
-2.13;-6.23
-1.53;-4.63
-1.55;-5.55
-2.06;-5.5
-1.92;-5.28
-2.01;-4.21
-3.47;-4.19
-3.51;-4.27
-0.89;-4.84
-3.09;-6.37
-2.81;-5.49
-2.17;-6.22
-1.41;-5.81
-1.82;-4.08
-3.99;-5.77
-1.66;-5.21
-3.07;-4.78
-2.66;-5.8
-1.76;-2.76
-5.51;-5.16
-1.62;-4.46
-2.18;-2.99
-3.13;-6.2
-3.72;-5.11
-0.91;-5.37
-2.22;-3.8
-2.2;-5.49
-1.73;-5.59
-0.27;-3.73
-1.74;-4.95
-1.84;-6.25
-3.01;-3.97
-1.45;-2.17
-1.64;-6.96
-4.9;-2.93
-0.51;-4.25
-2.26;-3.92
-3.22;-3.85
-2.25;-4.47
-2.65;-4.24
-2.62;-5.27
-1.71;-4.11
-2.54;-6.91
-2.82;-4.42
-2.27;-5.34
-2.2;-4.54
-2.82;-4.28
-1.95;-4.89
-2.46;-6.13
-1.57;-3.63
-2.82;-5.44
-2.09;-4.39
-2.83;-5.03
-0.52;-3.99
-3.35;-3.44
-3.2;-4.54
-3.72;-4.84
-3.92;-3.53
-2.64;-4.04
-1.64;-5.14
-2.06;-2.84
-1.79;-4.7
-2.91;-3.16
-2.29;-3.36
-2.46;-4.62
-2.25;-3.52
-2.38;-4.21
-2.59;-2.41
-2.57;-4.44
-1.68;-4.31
-3.63;-2.82
-3.32;-4.59
-0.94;-4.21
-0.77;-3.51
-1.03;-4.28
-3.9;-6.04
-2.36;-4.95
-2.59;-4.31
-3.63;-4.16
-3.51;-4.65
-2.51;-5.87
-0.29;-4.85
-0.53;-3.05
-1.36;-3.6
-3.1;-5.66
-1.7;-3.07
-2.23;-5.71
-2.14;-2.82
-3.69;-4.86
-2.74;-1.79
-1.54;-5.13
-2.13;-4.41
-1.77;-3.71
-4;-1.25
-1.53;-4.5
-2.5;-3.04
-0.88;-4.26
-3.5;-3.54
-2.67;-4.29
-1.73;-4.85
-2.34;-3.67
-1.15;-3.61
-1.82;-4.94
-1.97;-3.22
-2.69;-4.33
-2.71;-5.38
-1.22;-3.28
-2.56;-4.93
-4.49;-2.51
-2.43;-3.44
-0.52;-5.31
-2.06;-4.01
-3.16;-4.47
-2.56;-2.43
-0.39;-2.93
-2.5;-3.31
-0.56;-6.02
-0.96;-2.44
-2.05;-4.47
-1.36;-3.83
-2.82;-3.05
-1.89;-4.99
-2.76;-4.28
-3.35;-3.38
-2.09;-4.37
-1.4;-4.04
-4.01;-3.95
-1.51;-3.92
-3.26;-4.39
-3.62;-4.79
-1.57;-6.8
-2.12;-4.25
-2.03;-3
-2.27;-5.4
-1.87;-4.11
-1.86;-5.23
-2.82;-4.51
-3.33;-4.72
-1.82;-4.1
-1.62;-5.56
-3.33;-5.91
-3.25;-3.04
-2.48;-2.18
-2.05;-3.03
-2.79;-2.91
-1.98;-4.43
-2.28;-4.73
-3.08;-2.71
-3.18;-4.65
-3.59;-3.16
-1.22;-5.22
-2.16;-3.19
-3.48;-5.22
-2.09;-1.15
-2.15;-3.13
-1.02;-3.55
-0.72;-3.42
-2.5;-2.07
0.57;-4.46
-1.04;-0.09
-0.3;-2.15
0.17;-3.16
-2.06;-3.35
-1.69;-4.03
0.29;-3.93
0.26;-2.97
-1.65;-3.69
-2.11;-4.45
-2.97;-3.93
-0.04;-3.27
-2.37;-5.71
-0.02;-4.4
-1.51;-4.01
-1.06;-2.75
-0.45;-4.6
-0.75;-3.13
-1.98;-3.7
-0.98;-4.57
-1.59;-3.6
-0.78;-4.06
-2.68;-3.32
-2.39;-3.94
-2.35;-5.12
-0.21;-3.98
0.13;-3.24
-2.79;-2
-2.11;-2.22
-0.36;-3.88
-0.97;-3.89
-2.67;-3.65
-1.64;-2.13
-1.65;-2.15
-1.58;-3.71
-0.45;-3.27
-0.51;-3.58
-1.38;-3.52
-2.68;-3.19
0.43;-3.58
-0.98;-4.54
-1.84;-2.84
0.26;-3.44
0.01;-3.16
-0.8;-4.53
-1.35;-5.47
-1.6;-4.94
-1.37;-4.36
-1.68;-3.79
-1.29;-3.27
-0.75;-3.05
-0.14;-4.13
-1.83;-2.92
-0.91;-4.14
-2.13;-4.84
-0.42;-3.48
-1.84;-5.07
-1.78;-3.68
-1.05;-4.43
-1.61;-3.23
-1.41;-2.65
-2.09;-1.68
-0.49;-4.62
-4.36;-2.18
-0.46;-4.13
-2.55;-2.71
-0.61;-5.08
-0.96;-5.12
-0.44;-4.38
-1.55;-3.17
-0.95;-3.77
-0.66;-3.1
-1.27;-3.28
-1.53;-6.26
-1.24;-1.33
-0.49;-4.72
-2.06;-3.78
-1.59;-3.48
-2.42;-3.24
-0.36;-4.5
0.33;-4.43
-2.1;-3.43
-1.97;-4.69
-0.34;-3.08
-1.55;-3.78
-0.64;-3.52
-1.12;-4.16
-0.84;-3.04
-2.64;-3.31
-1.61;-5.57
-1.81;-3.9
-3.35;-2.82
-0.46;-3.31
-1.67;-2.15
-1.25;-3.66
1.19;-1.66
-0.61;-3.1
-0.49;-2.31
-0.17;-2.71
1.63;-1.89
-0.31;-3.33
-0.88;-2.46
0.65;-2.26
-0.09;-4.17
1.11;-0.98
-0.42;-3.35
-0.37;-4.5
1.52;-3.35
-1.86;-3.41
1.06;-2.79
-0.92;-0.92
-0.1;-3.03
-0.39;-4.67
0.86;-1.7
0.28;-1.65
-0.09;-3.59
-0.25;-3.66
-0.61;-3.36
0.21;-3
-0.48;-3.98
0.13;-3.27
-0.33;-2.76
0.89;-3.5
0.13;-3.32
-0.87;-1.55
1.08;-2.93
0.41;-3.41
0.93;-3.92
-0.08;-2.97
-0.82;-4.3
1.69;-3.06
-0.04;-1.94
-1.05;-1.59
0.05;-3.49
0.77;-2.72
-0.39;-2.4
0.81;-1.64
1.27;-2.82
-1.26;-3.01
1.27;-3.82
1.16;-2.24
0.7;-2.15
0.15;-1.36
-0.73;-0.37
-0.48;-4.27
-0.03;-1.95
-0.5;-2.45
-0.04;-3.31
-0.18;-2.39
-0.18;-1.28
-1.22;-2.69
-0.86;-2.57
-1.09;-3.51
-0.75;-2.85
-1.03;-2.98
0.02;-1.67
0.23;-2.41
-0.1;-3.52
-1.47;-2.09
1.19;-4.29
-0.11;-2.69
2.28;-1.65
-0.52;-2.44
-0.52;-3.11
-0.02;-2.11
-1.02;-3.63
-0.12;-2.4
0.18;-2.22
0.44;-2.71
-0.51;-2.78
0.3;-2.18
-1.83;-3.02
0.07;-4.47
1.24;-3.3
-0.51;-1.39
0.35;-3.39
0.93;-2.37
1.07;-2.48
0.86;-1.84
0.22;-2.92
-1.16;-3.63
-1.63;-4.15
-0.13;-1.37
-1.59;-2.85
0.14;-3.24
1.22;-3.67
0.17;-2.59
0.56;-4.75
0.83;-3.38
-0.3;-1.42
1.35;-2.52
-0.97;-2.01
-1.49;-3.76
0.49;-1.95
0.96;-2.9
0.25;-1.51
-0.51;-2.27
0.37;-3.17
-0.3;-2.38
-0.77;-3.98
-0.3;-0.83
-3.03;-3.07
-0.03;-4.53
1.12;-3.03
-0.52;-4.96
-0.25;-4.26
0.18;-5.1
-2.11;-3.39
-2.55;-1.76
0.8;-2.77
-1.2;-1.2
-0.26;-2.36
0.14;-4.72
-0.12;-4.23
0.44;-3.18
0.48;-4.02
-0.5;-3.5
0.09;-1.11
-0.48;-3.82
-1.35;-5.05
0.43;-4.4
-0.46;-3.09
0.73;-1.8
1.12;-3.27
0.32;-2.91
-1.73;-4.94
1.21;-3.59
-1.24;-4.04
0.05;-3.95
0.68;-4.24
0.77;-2.63
-1.08;-2.53
0.12;-3.92
0.47;-2.55
-0.95;-3.78
0.35;-3.99
-0.47;-4.29
0.86;-2.29
0.98;-1.4
0.47;-3.27
-0.67;-1.72
-1.8;-2.15
-1.79;-1.34
1.11;-3.66
0.51;-1.24
-1.44;-2.59
0.53;-1.39
0.63;-2.06
-0.6;-1
0.84;-2.57
-0.07;-4.59
0.64;-2.48
-0.53;-2.56
0.53;-3.64
-2.04;-3.61
0.6;-3.29
1.37;-3.8
-0.37;-2.78
-0.91;-1.64
-0.11;-2.85
-1.08;-3.33
-0.81;-4.09
1.16;-3.57
-1.24;-3.69
0.74;-2.36
0.92;-1.99
-0.5;-3.45
-1.71;-4.23
0.6;-3.41
-0.9;-1.87
0.27;-1.25
-0.8;-1.2
0.58;-3.41
-0.11;-3.13
-0.26;-4.34
0.8;-1.03
1.73;-5.35
0.51;-4.26
1.59;-3
0.39;-1.83
0.68;-2.93
-0.64;-3.56
1.03;-2.88
0.63;-2.41
1.03;-3.12
0.15;-0.97
-0.63;-2.7
1.16;-2.91
0.42;-2.98
0.47;-2.37
-0.74;-3.02
0.14;-3.68
0.3;-1.38
0;-1.12
-0.75;-3.4
-2.11;-4.71
-0.37;-2.17
-1.37;-3.13
-2.22;-2.99
-1.54;-3.07
0.83;-3.02
-1.56;-2.68
-0.49;-3.59
-1.6;-4.49
-1.68;-2.21
-1.12;-3.06
0.97;-3.41
-1.75;-4.67
-0.99;-3.92
-1.63;-2.58
0.73;-2.33
-0.91;-2.75
-2.57;-4
-1.14;-4.8
-0.17;-4.15
-1.15;-5.61
-1.17;-3.1
-0.99;-5.11
-0.26;-2.64
-0.71;-4.27
-3.66;-4.4
-0.4;-3.07
-1.81;-5.56
-1.6;-5.52
-0.96;-2.56
-0.92;-4.79
-1.23;-3.78
-0.82;-3.9
-3.24;-4.09
-0.48;-4.29
-0.32;-3.56
-1.69;-3.03
-0.43;-5.38
-0.51;-4.49
-2.2;-3.02
-0.97;-5.3
-2.31;-1.37
-2.37;-2.98
-1.5;-1.78
-0.7;-4.48
-0.56;-2.78
-1.07;-2.52
0.03;-1.83
-0.2;-3.75
-2.46;-1.25
-0.65;-4.83
-1.39;-4.27
-2.27;-3.28
-0.61;-3.14
-1.47;-5.02
-3.47;-3.11
-2;-3.74
-2.09;-4.21
-1.36;-3.87
-1.32;-3.18
-1.32;-3.13
0.62;-4.22
-2.04;-3.27
-2.16;-3.41
-1.79;-4.2
-1.24;-2.13
-1.74;-4.89
-1.9;-1.9
-0.04;-3.14
-0.99;-3.93
-3.14;-3.76
-1.24;-4.21
-0.21;-3.78
-0.13;-4.61
-2.6;-3.53
-1.39;-4.07
-0.38;-3.48
-2.31;-4.46
-2.04;-3.96
-0.5;-3.15
-1.19;-3.97
-2.32;-2.33
-2.36;-3.16
-1.46;-2.33
-0.59;-3.02
-0.62;-2.55
0.28;-3.22
-0.31;-3.65
-1.18;-4.39
-0.78;-4.69
-0.86;-3.96
-1.62;-3.49
-1.8;-4.27
-2.67;-3.13
-2.09;-2.81
-1.79;-4.06
-3.12;-3.84
-0.87;-3.16
-1.35;-4.94
-0.39;-4.6
0.9;-1.97
1.24;-3.88
1.55;-1.88
2.77;-1.14
1.82;-0.75
2.16;-0.97
0.89;-2.72
0.58;-3.49
-0.47;-3.69
-0.07;-3.24
1.96;-2.87
0.83;-0.64
0.76;-1.5
-0.13;-2.21
0.93;-1.81
1.31;-1.89
-1.13;-3.66
1.92;-2.06
2.62;-3.84
-0.02;-1.86
0.75;-4.23
1.64;-3.09
-1.25;-3.01
0.02;-1.67
2.21;-1.94
-0.26;-3.31
2.76;-2.15
1.32;-3.54
0.21;-2.39
0.19;-1.74
0.63;-3.4
1.59;-1.51
0.87;-4.31
0.9;-2.06
2.25;-2.62
3.05;-2.17
0.26;-4.01
0.48;-2.62
1.2;-2.22
0.15;-2.1
0.88;-1.89
-0.4;-1.55
0.49;-2.51
0.36;-2.36
-1.27;-0.85
0.76;-1.56
2.16;-0.56
-1.58;-2.61
-0.09;-3.08
0.82;-3.42
0.79;-2.04
1.18;-2.99
1.1;-3.25
0.91;-3.36
1.07;-2.21
1.11;-2.49
1.37;-2.15
1.85;-4.48
2.9;-2.58
0.88;-3.71
1.25;-3.37
0.15;-4.01
0.79;-3.31
0.57;-2.54
2.35;-3.1
1.48;-2.3
1.8;-2.75
1.01;-1.25
1.39;-2.17
0.85;-4.21
1.31;-2.15
2.09;-2.54
2.46;-2.79
0.1;-2.39
1.49;-1.78
2.28;-2.92
0.53;-2.33
0.81;-2.34
1.44;-1.08
0.9;-3.93
1.9;-3.19
0.14;-3.18
0.39;-3.4
2.22;-2.7
3.92;-3.47
1.55;-2.19
-0.04;-1.47
0.48;-2.72
1.11;-1.75
0.9;-2.66
0.58;-3.59
1.3;-3.87
2.22;-2.97
1.8;-3.02
1.05;-2.13
-0.1;-2.75
1.4;-2.09
2.02;-4.78
2.02;-2.87
0.38;-3.9
2.71;-0.73
0.07;-0.91
1.61;-1.49
2.17;-0.22
0.56;0.22
2.88;-0.93
1.81;-0.38
1.68;-1.52
1.25;0.32
2.01;-0.92
2.33;0.32
2.01;-0.59
1.8;-0.05
0.69;-0.42
1.4;-0.78
2.06;-2.1
0.34;-1.63
1.95;-0.97
1.66;-2.84
2.12;-0.32
1.98;-0.57
1.72;-0.78
2.95;-1.25
1.19;-0.96
1.05;-0.26
0.45;-1.86
0.92;-2.01
1.95;1.34
1.45;-1.04
2.98;-1.44
1.66;-0.8
1.78;-0.02
1.97;0.12
0.41;-0.81
1.27;-1.74
1.98;-0.97
2.15;-1.69
-0.43;-0.4
1.85;-0.52
1.8;-1.53
2.46;-1.59
0.26;-1.92
0.92;0.36
1.82;-3.3
3.02;-1.3
1.31;0.23
-0.07;-0.39
0.02;-0.38
3.08;-0.54
2.46;-0.05
1.01;-1.22
2.68;-1.31
1.35;-0.92
3.73;-1.9
1.34;-0.39
0.43;1
3.26;-1.55
0.78;-0.34
2.42;1.06
0.36;0.68
0.94;-0.94
1.46;-1.23
0.69;-0.33
0.36;-1.55
1.84;-0.05
1.76;-2.53
1.47;-1.58
1.26;-0.58
0.8;-1.23
0.97;-1.53
1.65;0
1.6;-2.65
1.52;-0.6
1.51;-1.33
2.6;-1.39
2.08;-1.42
0.84;-0.05
1.11;-1.99
0.88;0.59
4.34;-0.94
1.6;-1.95
-1.18;-2.15
1.09;-1.34
2.13;-1.16
-0.64;-1.16
-0.63;0.6
1.52;-1.56
1.92;-0.9
3.16;0.17
0.35;-0.64
0.83;-0.9
0.38;1.23
0.83;-0.41
1.83;0.12
2.78;-0.14
1.08;-1.05
1.09;-1.37
1.62;-1.35
0.13;-0.92
1.54;-1.22
0.81;-2.34
-0.55;-1.43
2.46;-1.62
1.96;-1.65
-0.55;-1.56
2.81;-1.42
0.3;-1.78
2.24;-0.54
-0.06;-0.97
1.21;0.35
2.6;-0.14
1.27;-0.01
1.99;-0.97
-0.32;0.72
1.18;-2.14
1.61;-0.79
1.74;-0.1
2.85;0.4
1.52;-0.27
1.4;0.13
1.49;-2.13
0.38;-1.79
1.84;-2.4
1.24;-1.98
2.74;1.04
1.86;0.03
1.08;-2.41
1.93;-0.43
1.69;-1.5
0.18;-0.35
0.84;-1.79
3.56;-1.16
0.94;-0.78
1.03;-1.43
1.65;-0.88
0.69;0.22
0.57;0.44
2.87;-0.46
0.45;-0.94
0.09;-0.03
0.22;-0.96
3.25;-0.1
0.48;-1.63
0.88;-0.96
0.4;-1.46
2.79;0.66
1.78;-2.02
1.95;-1.37
0.37;-1.34
1.39;0.5
1.81;0.32
1.98;-1.56
0.51;-1.42
2.87;-0.03
1.86;-0.79
1.28;-0.77
-0.19;1.13
-0.8;-2.67
-1.55;-2.33
0.9;-1.94
0.37;-0.97
1;0.46
1.58;-0.9
2.74;-1.16
2.36;-0.99
2.12;-0.74
2.21;-1.29
1.43;-1.71
3.41;0.07
0.71;-1.86
2.29;-1.37
1.8;0.67
1.72;-0.74
-0.03;-0.51
1.5;-2.47
1.92;-0.78
1.48;1.2
2.03;-0.17
1.9;-0.34
2.04;-1.19
0.78;-1.8
1.58;0.16
1.04;-2.36
1.42;0.09
-1.15;-1.91
1.74;0.86
2.92;-0.8
1.22;0.22
1.13;-0.87
0.57;-1.03
2.04;-0.81
0.06;-0.57
2.77;-0.79
0.87;-1.34
